"present_day","drift","final_price","future_day"
3,-0.886872784430285,605.016959957342,6
4,-0.824709661465259,601.441807804344,8
5,-0.681024673702994,602.931088531197,10
6,-0.639032400257254,600.748800516074,12
7,-0.62920576702167,597.44684649214,14
8,-0.440176029787324,604.469157285351,16
9,-0.439704522305294,602.185169267663,18
10,-0.443017010398754,599.682684477072,20
11,-0.606520833483973,585.610579393126,22
12,-0.594986599687312,583.287373485129,24
13,-0.611790659194641,578.355667704627,26
14,-0.424561223916924,594.617301015461,28
15,-0.438438971327153,591.338080048318,30
16,-0.459768709627076,587.137826957462,32
17,-0.325199469900159,599.696263963815,34
18,-0.314281693573049,599.481239277971,36
19,-0.328636955129688,596.673123119726,38
20,-0.225566448025638,607.428161095182,40
21,-0.122325924447719,618.685058434525,42
22,-0.148025198401345,615.646035356155,44
23,-0.159740073490635,613.955219259606,46
24,-0.186522480460917,610.288896212336,48
25,-0.213289353510962,606.315702823741,50
26,-0.138333360180105,616.586158931307,52
27,-0.0600155890925812,627.868809335211,54
28,-0.0924094153599592,623.608211469759,56
29,-0.0770415257335555,625.963765314825,58
30,-0.0494577906506121,630.4013555359,60
31,-0.0830666297860941,624.677589441158,61
32,0.201601957358321,678.051821653677,62
33,0.208876164830917,678.751602288054,63
34,0.373416469283773,685.999940089704,64
35,0.418786102106193,694.219250878541,65
36,0.521540369074101,706.499502948721,66
37,0.447074225754461,697.882025568687,67
38,0.423221764146425,693.184868302425,68
39,0.339950601036732,680.080897753521,69
40,0.239449117784233,670.056978869026,70
41,0.330009453386078,682.074546166695,71
42,0.818457325080354,763.983311338153,72
43,1.00867879908821,775.186844151013,73
44,1.00223071592624,772.437832813944,74
45,1.19330973935874,794.211051916029,75
46,0.839706042262983,755.701200569993,76
47,1.74064127406392,906.398374817885,77
48,2.02503551456776,944.221046430682,78
49,1.70567506697863,906.517147631736,79
50,2.11841449632737,971.246509338934,80
51,2.33942432772767,1001.9847754854,81
52,1.93924202071622,950.211019392497,82
53,3.12330148458462,1190.03224172245,83
54,1.54984996603388,991.473960399159,84
55,1.51466778133136,984.101570049355,85
56,2.2961083044635,1124.41245105365,86
57,2.68499591566576,1188.78646073249,87
58,2.38239557163376,1144.3571461809,88
59,2.13290369556366,1109.71500337676,89
60,2.68963114709634,1206.95761064372,90
61,2.66974972126511,1205.1586290481,91
62,2.35469790247467,1154.13315719249,92
63,2.05535279171873,1101.45833969438,93
64,1.32261311182847,995.10537297516,94
65,1.40527522808153,1010.96949833121,95
66,1.5883617095934,1039.16090064176,96
67,1.4882143919565,1028.03508811978,97
68,2.14811429609897,1168.78592502514,98
69,2.62928714244514,1255.7108497632,99
70,2.80834696628471,1283.74698257795,100
71,2.37197426523912,1199.82633198707,101
72,2.80502993411613,1279.83607177412,102
73,2.55145005103331,1240.11454168466,103
74,1.78612611131578,1120.92307633767,104
75,1.73772975134837,1108.8466642899,105
76,1.74617966502772,1107.15022641288,106
77,1.56509554560266,1081.26857115979,107
78,1.52729070621073,1068.68458409462,108
79,0.731978204139453,942.948253245286,109
80,0.724120608281602,948.968688192003,110
81,0.958035428237162,990.568771236338,111
82,0.693326378134717,955.787007687027,112
83,1.2327694549631,1084.6545150043,113
84,1.17433583275934,1067.14769348465,114
85,0.42377052673413,938.328518045752,115
86,1.165660779082,950.571563312543,116
87,1.27458849912902,964.852343716771,117
88,0.829505227533479,907.124334650988,118
89,0.886530286883903,927.275391325875,119
90,0.935384541022574,932.699133829295,120
91,0.93802675449019,931.834432751632,121
92,0.840523380618705,928.531835807257,122
93,0.829126668551579,927.317411578707,123
94,0.973311766989606,942.898312601588,124
95,1.1755352272836,957.32656958691,125
96,1.25256639249573,968.081018907468,126
97,1.13091297566824,953.235268959823,127
98,1.30899334093148,992.261235006612,128
99,1.28136178445877,988.759464119259,129
100,0.731628785915295,911.728187097274,130
101,0.616874807184491,902.522794606562,131
102,1.16710294747766,1021.9639838272,132
103,1.95794467098913,1123.40470066932,133
104,3.97836791854149,1674.24402712235,134
105,3.65251654451755,1598.51880753903,135
106,3.46649306713075,1565.81805269559,136
107,3.86562441088369,1647.27415670302,137
108,5.61513772919852,2129.29299318473,138
109,5.75335213287945,2162.99894482012,139
110,8.470662597042,3118.07405330788,140
111,7.70738473038385,2827.93795669335,141
112,7.6292414845939,2819.49326699489,142
113,9.71263489204196,3821.39029815937,143
114,11.4385456156103,4775.99066780296,144
115,7.862287384689,3072.07483740443,145
116,21.988840206048,21314.918918672,146
117,8.35089793257345,4750.14033904817,147
118,9.58928073136236,5499.88776261103,148
119,3.64355777343093,2923.98572619022,149
120,4.00111807204199,3091.03534935943,150
121,3.56889817373698,2941.42485194037,151
122,3.38437148309469,2867.20671916081,152
123,0.554902889770316,2346.85350594699,153
124,0.373521971021501,2283.18512599937,154
125,1.16823058230443,2780.22476176993,155
126,0.982326882939613,2698.4032108676,156
127,1.07779707564765,2732.89428247571,157
128,1.26451030675433,2836.02822407334,158
129,3.56468721490398,4492.73709427708,159
130,3.10782019878183,4261.30441654425,160
131,2.75300842328923,4052.08166875719,161
132,2.67234063357567,4005.61664130105,162
133,2.57734412045419,3969.97892410047,163
134,2.21568940897899,3857.93083332982,164
135,1.99010673237823,3765.91499449924,165
136,0.57402214953768,2916.7381534486,166
137,0.360880117595195,2792.81077629072,167
138,0.650546732426468,2990.12651802563,168
139,0.570945941423688,2958.85167068599,169
140,0.230382179564647,2806.20433804061,170
141,0.185463599742605,2779.16555790828,171
142,-0.132120105398686,2617.13055128414,172
143,0.496588236986821,3121.65400340272,173
144,0.609804786808158,3221.18765590475,174
145,0.198280521906642,3007.83094277513,175
146,0.31500774855166,3167.13825230132,176
147,0.54202629405565,3323.83154409411,177
148,-0.345684948183796,2495.02082314958,178
149,0.525676867338324,2234.56846570007,179
150,0.792081306674819,2384.76510710308,180
151,3.09825859657728,2647.49518619465,181
152,1.09623314162222,2114.52783207438,182
153,1.47141015005052,2277.343591222,183
154,1.53746494866928,2290.25047965356,184
155,6.38122237799749,3045.65988684403,185
156,6.660231818011,3141.15755146338,186
157,3.91427117137853,2181.59624861022,187
158,4.80321801529896,2442.26166794844,188
159,5.81717868088416,2826.71684444339,189
160,5.1407278644073,2608.79492550668,190
161,2.61777153702286,1785.03705469549,191
162,2.43261358509388,1741.63126138378,192
163,2.71530646311643,1791.39531252888,193
164,5.5174061753735,2837.80211700307,194
165,5.37818906498793,2791.29174338775,195
166,4.47198349428404,2507.80731825393,196
167,6.24591226509955,3271.66146633507,197
168,5.27691854628073,2885.67350237134,198
169,6.8772251945553,3421.63857312716,199
170,7.48049234000652,3829.67249241745,200
171,7.36952406503729,3771.30143804551,201
172,7.17884213288281,3698.35703497386,202
173,12.2976564503875,7430.53899374975,203
174,15.0965871424353,10560.6376251892,204
175,9.39263014547759,5188.77955025031,205
176,7.35035668482034,4043.46962721743,206
177,7.32184198110269,4043.55048034608,207
178,5.75339046595535,3342.3271558795,208
179,1.78422551646473,2199.31485575796,209
180,2.44943720981707,2477.65519303543,210
181,2.71328574165843,2548.51267739509,211
182,1.79305565080458,2252.62996406319,212
183,2.77370276739863,2688.65951711595,213
184,5.68288179014435,3456.25757791338,214
185,5.22140237710127,3307.93876306871,215
186,5.78922708366606,3569.3460117574,216
187,5.61430379380356,3496.89277864452,217
188,1.36714244366943,2438.55663555317,218
189,-0.139319004219658,2281.37198243241,219
190,-0.103885800353764,2333.2469056226,220
191,0.454174743834301,2976.72563250911,221
192,1.44790725193824,3792.85427058554,222
193,1.00002458191052,3565.17314072832,223
194,0.218609428767435,3245.90501382816,224
195,-0.407161162881864,3094.15732376201,225
196,-0.695317958213727,2733.07340509562,226
197,-0.608817166388165,2898.68704516916,227
198,-0.275681261398705,3639.33511353133,228
199,-0.454862010168233,3489.53114013948,229
200,-0.360635949721295,3510.00290301411,230
201,-0.372439549896123,3495.9763630038,231
202,-0.535642962431582,3349.49735086718,232
203,-0.293834736300896,3768.66982061038,233
204,-0.245116530798456,3841.00069544151,234
205,-0.582329438835058,3454.70725319716,235
206,-0.442260767448745,3879.93266402106,236
207,-0.480149463054805,3834.18662665648,237
208,-0.42450700690357,3855.98465084649,238
209,-0.167181320802469,4337.3034761366,239
210,-0.237489883830132,4269.34099620902,240
211,0.647485371902225,4165.06392188855,241
212,0.519629200237733,4155.26145251789,242
213,0.722514383662561,4334.87488953841,243
214,0.787459030078802,4335.34777096098,244
215,0.00632396011920267,3797.0458519583,245
216,0.0408700041030641,3830.66340157586,246
217,-0.158420486012698,3690.40146311475,247
218,-0.128064013622799,3762.34378074455,248
219,-0.010325864729441,3890.12333923537,249
220,1.31609996902641,3454.40329494157,250
221,7.24183149838174,5617.57093070197,251
222,7.45515565966207,5879.92291820007,252
223,3.24287301376318,3248.35005030771,253
224,1.95114087815461,2692.56494829432,254
225,2.00716285041527,2701.82922743313,255
226,3.5565412617081,2978.37889246838,256
227,11.0370457483291,6451.77117104426,257
228,15.1935077245924,10748.402622319,258
229,10.20844413792,5866.17887294145,259
230,6.55821447824531,3635.62513668967,260
231,6.50489120068657,3623.10004855298,261
232,6.44437934775377,3592.77885010906,262
233,11.4325082284338,7217.85390028948,263
234,14.4254225749046,10563.9348072253,264
235,9.16025772397332,5503.31941312959,265
236,11.9090546798853,8080.84747537202,266
237,15.8313395842718,12952.9500572269,267
238,9.01811550298938,5546.77006365197,268
239,10.5947428181317,6738.23105512454,269
240,18.6641371396102,19744.9163277515,270
241,12.9776297909416,9869.60274403779,271
242,24.1611146827413,41609.83298639,272
243,30.8961987733565,96216.5800579277,273
244,27.2486788427033,62640.8959437214,274
245,18.6253368615465,22382.5284330889,275
246,19.9864988620513,26289.2832371283,276
247,26.363274198558,54683.9896941179,277
248,21.1035360242238,29096.4623275482,278
249,32.0955889655962,111961.703813584,279
250,25.7992887942003,52787.0879262083,280
