"present_day","drift","final_price","future_day"
3,-0.886872784430285,590.726382565553,6
4,-0.824709661465259,587.541736972295,8
5,-0.681024673702994,586.808315718355,10
6,-0.639032400257254,583.898715898184,12
7,-0.62920576702167,579.922562301857,14
8,-0.440176029787324,582.788250066075,16
9,-0.439704522305294,579.646114213943,18
10,-0.443017010398754,576.309542663457,20
11,-0.606520833483973,557.329301191835,22
12,-0.594986599687312,554.038297699499,24
13,-0.611790659194641,548.242167190021,26
14,-0.424561223916924,553.135653927216,28
15,-0.438438971327153,548.738041890594,30
16,-0.459768709627076,543.449833855507,32
17,-0.325199469900159,549.299149824921,34
18,-0.314281693573049,547.694419438388,36
19,-0.328636955129688,543.726270074546,38
20,-0.225566448025638,549.428393120888,40
21,-0.122325924447719,555.818873259166,42
22,-0.148025198401345,551.491325767792,44
23,-0.159740073490635,548.515486282415,46
24,-0.186522480460917,543.625285211675,48
25,-0.213289353510962,538.457803710966,50
26,-0.138333360180105,544.070159168361,52
27,-0.0600155890925812,550.45396700893,54
28,-0.0924094153599592,544.902413569341,56
29,-0.0770415257335555,545.432766121746,58
30,-0.0494577906506121,547.552375807422,60
31,-0.0830666297860941,543.666429447961,61
32,0.201601957358321,563.364684838436,62
33,0.208876164830917,566.021064495524,63
34,0.373416469283773,581.774270552381,64
35,0.418786102106193,588.151608132531,65
36,0.521540369074101,598.796858606754,66
37,0.447074225754461,590.770938511673,67
38,0.423221764146425,586.302239984028,68
39,0.339950601036732,571.998882970451,69
40,0.239449117784233,564.292328016549,70
41,0.330009453386078,573.877604929754,71
42,0.818457325080354,611.633226068092,72
43,1.00867879908821,628.035361550536,73
44,1.00223071592624,625.701011707347,74
45,1.19330973935874,644.919316517655,75
46,0.839706042262983,616.372608551391,76
47,1.74064127406392,689.844500123051,77
48,2.02503551456776,720.191434110035,78
49,1.70567506697863,691.678007821668,79
50,2.11841449632737,737.073592386032,80
51,2.33942432772767,761.906553042843,81
52,1.93924202071622,719.711973512774,82
53,3.12330148458462,838.794293638509,83
54,1.54984996603388,608.654887008922,84
55,1.51466778133136,603.745287926072,85
56,2.2961083044635,677.502642896307,86
57,2.68499591566576,717.33541939353,87
58,2.38239557163376,689.51839628774,88
59,2.13290369556366,668.211609697524,89
60,2.68963114709634,725.456043527838,90
61,2.66974972126511,724.263193008471,91
62,2.35469790247467,690.257650768993,92
63,2.05535279171873,652.29043800367,93
64,1.32261311182847,602.551742531668,94
65,1.40527522808153,612.111647025712,95
66,1.5883617095934,629.836647486164,96
67,1.4882143919565,623.08731177604,97
68,2.14811429609897,689.531244695403,98
69,2.62928714244514,740.512262601719,99
70,2.80834696628471,758.659702322782,100
71,2.37197426523912,694.901790000068,101
72,2.80502993411613,741.115591353846,102
73,2.55145005103331,717.127803895484,103
74,1.78612611131578,667.312947999522,104
75,1.73772975134837,659.431618591754,105
76,1.74617966502772,658.517247457558,106
77,1.56509554560266,642.445730652089,107
78,1.52729070621073,634.27454046283,108
79,0.731978204139453,590.824759268669,109
80,0.724120608281602,594.704978365609,110
81,0.958035428237162,619.010550959335,111
82,0.693326378134717,601.041111996762,112
83,1.2327694549631,654.799061007369,113
84,1.17433583275934,642.795881991014,114
85,0.42377052673413,606.036216544449,115
86,1.165660779082,699.408208573646,116
87,1.27458849912902,710.983854807404,117
88,0.829505227533479,686.269902918523,118
89,0.886530286883903,699.701338850211,119
90,0.935384541022574,704.38825605243,120
91,0.93802675449019,703.767967616989,121
92,0.840523380618705,704.765212030903,122
93,0.829126668551579,703.76649323524,123
94,0.973311766989606,718.500907748135,124
95,1.1755352272836,737.805601660783,125
96,1.25256639249573,746.786072371203,126
97,1.13091297566824,735.077399972427,127
98,1.30899334093148,760.669902413566,128
99,1.28136178445877,757.749355536824,129
100,0.731628785915295,726.002720494736,130
101,0.616874807184491,722.406108949673,131
102,1.16710294747766,779.21270332852,132
103,1.95794467098913,882.07659334994,133
104,3.97836791854149,1103.99345667693,134
105,3.65251654451755,1047.29611792535,135
106,3.46649306713075,1025.14601595081,136
107,3.86562441088369,1082.83218387584,137
108,5.61513772919852,1367.25245854388,138
109,5.75335213287945,1390.78659133752,139
110,8.470662597042,1977.2848555316,140
111,7.70738473038385,1776.82032354466,141
112,7.6292414845939,1771.3102620267,142
113,9.71263489204196,2332.72786075171,143
114,11.4385456156103,2918.68792554221,144
115,7.862287384689,1923.01928003124,145
116,21.988840206048,10299.0758235052,146
117,8.35089793257345,1563.18928763226,147
118,9.58928073136236,1825.84437831182,148
119,3.64355777343093,740.89548994528,149
120,4.00111807204199,782.706346416462,150
121,3.56889817373698,745.616574240707,151
122,3.38437148309469,725.446409441883,152
123,0.554902889770316,400.420515341372,153
124,0.373521971021501,389.78399577306,154
125,1.16823058230443,445.481576054581,155
126,0.982326882939613,430.911281561333,156
127,1.07779707564765,436.820991249082,157
128,1.26451030675433,452.34260320742,158
129,3.56468721490398,623.342438720824,159
130,3.10782019878183,592.483181411598,160
131,2.75300842328923,560.414800471021,161
132,2.67234063357567,553.607205763612,162
133,2.57734412045419,548.595134586569,163
134,2.21568940897899,541.104840361018,164
135,1.99010673237823,528.96150794387,165
136,0.57402214953768,460.148332622063,166
137,0.360880117595195,433.582075264221,167
138,0.650546732426468,458.850503362781,168
139,0.570945941423688,454.081351423339,169
140,0.230382179564647,441.550795787189,170
141,0.185463599742605,437.034333996839,171
142,-0.132120105398686,421.98939229983,172
143,0.496588236986821,472.80774651293,173
144,0.609804786808158,486.222868058213,174
145,0.198280521906642,468.812072971636,175
146,0.31500774855166,488.205079826796,176
147,0.54202629405565,509.774481450085,177
148,-0.345684948183796,494.02875832797,178
149,0.525676867338324,591.514530095889,179
150,0.792081306674819,623.867435978105,180
151,3.09825859657728,892.448030877961,181
152,1.09623314162222,624.502612433201,182
153,1.47141015005052,666.480892928766,183
154,1.53746494866928,670.94200007725,184
155,6.38122237799749,1399.0632971029,185
156,6.660231818011,1446.69413737087,186
157,3.91427117137853,1070.65673188581,187
158,4.80321801529896,1206.54447648119,188
159,5.81717868088416,1389.27747050413,189
160,5.1407278644073,1281.51713726915,190
161,2.61777153702286,1039.53359417076,191
162,2.43261358509388,1012.30176688382,192
163,2.71530646311643,1048.05237022319,193
164,5.5174061753735,1497.4627115532,194
165,5.37818906498793,1471.54335849872,195
166,4.47198349428404,1333.9135612321,196
167,6.24591226509955,1694.34238371513,197
168,5.27691854628073,1467.90739068833,198
169,6.8772251945553,1799.95517599232,199
170,7.48049234000652,1993.12098886486,200
171,7.36952406503729,1960.98493090585,201
172,7.17884213288281,1921.84647565795,202
173,12.2976564503875,3658.26800418811,203
174,15.0965871424353,5215.59879871349,204
175,9.39263014547759,2707.96547493404,205
176,7.35035668482034,2087.97624652659,206
177,7.32184198110269,2087.78931119932,207
178,5.75339046595535,1746.51586879184,208
179,1.78422551646473,895.494883125865,209
180,2.44943720981707,993.06566848838,210
181,2.71328574165843,1026.07204926513,211
182,1.79305565080458,911.123059777641,212
183,2.77370276739863,1054.22780699566,213
184,5.68288179014435,1574.73466741966,214
185,5.22140237710127,1515.01431499778,215
186,5.78922708366606,1637.77852987354,216
187,5.61430379380356,1602.89390172996,217
188,1.36714244366943,721.380594874856,218
189,-0.139319004219658,472.249284995079,219
190,-0.103885800353764,481.519915241851,220
191,0.454174743834301,536.858684628885,221
192,1.44790725193824,629.617701330094,222
193,1.00002458191052,594.726703047858,223
194,0.218609428767435,492.88696817655,224
195,-0.407161162881864,396.330413512466,225
196,-0.695317958213727,387.68770083181,226
197,-0.608817166388165,401.236393830501,227
198,-0.275681261398705,435.429332453836,228
199,-0.454862010168233,431.534349551404,229
200,-0.360635949721295,436.975806380687,230
201,-0.372439549896123,435.246645133179,231
202,-0.535642962431582,428.684242465896,232
203,-0.293834736300896,456.884396528878,233
204,-0.245116530798456,464.383926134269,234
